"regcode","provcode","citycode","cityname","nscb_city_code","nscb_city_name","cityclassification","chartered","addedby","UserLevelID","dateupdated","status"
"16","1668","166811","LIANGA","166811","LIANGA",,,,,,
"16","1668","166812","LINGIG","166812","LINGIG",,,,,,
"16","1668","166813","MADRID","166813","MADRID",,,,,,
"16","1668","166814","MARIHATAG","166814","MARIHATAG",,,,,,
"16","1668","166815","SAN AGUSTIN","166815","SAN AGUSTIN",,,,,,
"16","1668","166816","SAN MIGUEL","166816","SAN MIGUEL",,,,,,
"16","1668","166817","TAGBINA","166817","TAGBINA",,,,,,
"16","1668","166818","TAGO","166818","TAGO",,,,,,
"16","1668","166819","CITY OF TANDAG (Capital)","166819","CITY OF TANDAG (Capital)",,,,,,
"16","1685","168501","BASILISA (RIZAL)","168501","BASILISA (RIZAL)",,,,,,
"16","1685","168502","CAGDIANAO","168502","CAGDIANAO",,,,,,
"16","1685","168503","DINAGAT","168503","DINAGAT",,,,,,
"16","1685","168504","LIBJO (ALBOR)","168504","LIBJO (ALBOR)",,,,,,
"16","1685","168505","LORETO","168505","LORETO",,,,,,
"16","1685","168506","SAN JOSE (Capital)","168506","SAN JOSE (Capital)",,,,,,
"16","1685","168507","TUBAJON","168507","TUBAJON",,,,,,
"17","1740","174001","BOAC (Capital)","174001","BOAC (Capital)",,,,,,
"17","1740","174002","BUENAVISTA","174002","BUENAVISTA",,,,,,
"17","1740","174003","GASAN","174003","GASAN",,,,,,
"17","1740","174004","MOGPOG","174004","MOGPOG",,,,,,
"17","1740","174005","SANTA CRUZ","174005","SANTA CRUZ",,,,,,
"17","1740","174006","TORRIJOS","174006","TORRIJOS",,,,,,
"17","1751","175101","ABRA DE ILOG","175101","ABRA DE ILOG",,,,,,
"17","1751","175102","CALINTAAN","175102","CALINTAAN",,,,,,
"17","1751","175103","LOOC","175103","LOOC",,,,,,
"17","1751","175104","LUBANG","175104","LUBANG",,,,,,
"17","1751","175105","MAGSAYSAY","175105","MAGSAYSAY",,,,,,
"17","1751","175106","MAMBURAO (Capital)","175106","MAMBURAO (Capital)",,,,,,
"17","1751","175107","PALUAN","175107","PALUAN",,,,,,
"17","1751","175108","RIZAL","175108","RIZAL",,,,,,
"17","1751","175109","SABLAYAN","175109","SABLAYAN",,,,,,
"17","1751","175110","SAN JOSE","175110","SAN JOSE",,,,,,
"17","1751","175111","SANTA CRUZ","175111","SANTA CRUZ",,,,,,
"17","1752","175201","BACO","175201","BACO",,,,,,
"17","1752","175202","BANSUD","175202","BANSUD",,,,,,
"17","1752","175203","BONGABONG","175203","BONGABONG",,,,,,
"17","1752","175204","BULALACAO (SAN PEDRO)","175204","BULALACAO (SAN PEDRO)",,,,,,
"17","1752","175205","CITY OF CALAPAN (Capital)","175205","CITY OF CALAPAN (Capital)",,,,,,
"17","1752","175206","GLORIA","175206","GLORIA",,,,,,
"17","1752","175207","MANSALAY","175207","MANSALAY",,,,,,
"17","1752","175208","NAUJAN","175208","NAUJAN",,,,,,
"17","1752","175209","PINAMALAYAN","175209","PINAMALAYAN",,,,,,
"17","1752","175210","POLA","175210","POLA",,,,,,
"17","1752","175211","PUERTO GALERA","175211","PUERTO GALERA",,,,,,
"17","1752","175212","ROXAS","175212","ROXAS",,,,,,
"17","1752","175213","SAN TEODORO","175213","SAN TEODORO",,,,,,
"17","1752","175214","SOCORRO","175214","SOCORRO",,,,,,
"17","1752","175215","VICTORIA","175215","VICTORIA",,,,,,
"17","1753","175301","ABORLAN","175301","ABORLAN",,,,,,
"17","1753","175302","AGUTAYA","175302","AGUTAYA",,,,,,
"17","1753","175303","ARACELI","175303","ARACELI",,,,,,
"17","1753","175304","BALABAC","175304","BALABAC",,,,,,
"17","1753","175305","BATARAZA","175305","BATARAZA",,,,,,
"17","1753","175306","BROOKE'S POINT","175306","BROOKE'S POINT",,,,,,
"17","1753","175307","BUSUANGA","175307","BUSUANGA",,,,,,
"17","1753","175308","CAGAYANCILLO","175308","CAGAYANCILLO",,,,,,
"17","1753","175309","CORON","175309","CORON",,,,,,
"17","1753","175310","CUYO","175310","CUYO",,,,,,
"17","1753","175311","DUMARAN","175311","DUMARAN",,,,,,
"17","1753","175312","EL NIDO (BACUIT)","175312","EL NIDO (BACUIT)",,,,,,
"17","1753","175313","LINAPACAN","175313","LINAPACAN",,,,,,
"17","1753","175314","MAGSAYSAY","175314","MAGSAYSAY",,,,,,
"17","1753","175315","NARRA","175315","NARRA",,,,,,
"17","1753","175316","PUERTO PRINCESA CITY (Capital)","175316","PUERTO PRINCESA CITY (Capital)",,,,,,
"17","1753","175317","QUEZON","175317","QUEZON",,,,,,
"17","1753","175318","ROXAS","175318","ROXAS",,,,,,
"17","1753","175319","SAN VICENTE","175319","SAN VICENTE",,,,,,
"17","1753","175320","TAYTAY","175320","TAYTAY",,,,,,
"17","1753","175321","KALAYAAN","175321","KALAYAAN",,,,,,
"17","1753","175322","CULION","175322","CULION",,,,,,
"17","1753","175323","RIZAL (MARCOS)","175323","RIZAL (MARCOS)",,,,,,
"17","1753","175324","SOFRONIO ESPAÃ‚ÂOLA","175324","SOFRONIO ESPAÃ‚ÂOLA",,,,,,
"17","1759","175901","ALCANTARA","175901","ALCANTARA",,,,,,
"17","1759","175902","BANTON","175902","BANTON",,,,,,
"17","1759","175903","CAJIDIOCAN","175903","CAJIDIOCAN",,,,,,
"17","1759","175904","CALATRAVA","175904","CALATRAVA",,,,,,
"17","1759","175905","CONCEPCION","175905","CONCEPCION",,,,,,
"17","1759","175906","CORCUERA","175906","CORCUERA",,,,,,
"17","1759","175907","LOOC","175907","LOOC",,,,,,
"17","1759","175908","MAGDIWANG","175908","MAGDIWANG",,,,,,
"17","1759","175909","ODIONGAN","175909","ODIONGAN",,,,,,
"17","1759","175910","ROMBLON (Capital)","175910","ROMBLON (Capital)",,,,,,
"17","1759","175911","SAN AGUSTIN","175911","SAN AGUSTIN",,,,,,
"17","1759","175912","SAN ANDRES","175912","SAN ANDRES",,,,,,
"17","1759","175913","SAN FERNANDO","175913","SAN FERNANDO",,,,,,
"17","1759","175914","SAN JOSE","175914","SAN JOSE",,,,,,
"17","1759","175915","SANTA FE","175915","SANTA FE",,,,,,
"17","1759","175916","FERROL","175916","FERROL",,,,,,
"17","1759","175917","SANTA MARIA (IMELDA)","175917","SANTA MARIA (IMELDA)",,,,,,
